rainfall,temperature,N,P,K,pH,State_Name_andhra pradesh,State_Name_assam,State_Name_bihar,State_Name_chhattisgarh,State_Name_gujarat,State_Name_karnataka,State_Name_madhya pradesh,State_Name_maharashtra,State_Name_odisha,State_Name_rajasthan,State_Name_tamil nadu,State_Name_telangana,State_Name_uttar pradesh,State_Name_west bengal,Crop_Type_kharif,Crop_Type_rabi,Crop_Type_summer,Crop_Type_whole year,Crop_Black Gram,Crop_Dry chillies,Crop_Gram,Crop_Horse-gram,Crop_Jowar,Crop_Linseed,Crop_Maize,Crop_Mung beans,Crop_Pigeon peas(Toor Dal),Crop_Ragi,Crop_Rice,Crop_Sesame Seed,Crop_Sunflower,Yield_ton_per_hec
15.34,27.276,20.0,60.0,20.0,5.98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5263157894736842
73.47,23.562,20.0,60.0,20.0,5.98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.226357338488803
15.34,27.276,20.0,60.0,20.0,6.18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75
87.19999999999999,23.106,20.0,60.0,20.0,6.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8134328358208955
73.47,23.562,20.0,60.0,20.0,5.98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0420256557533984
19.380000000000003,22.766,20.0,60.0,20.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7995403053685766
87.19999999999999,23.106,20.0,60.0,20.0,6.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.549800796812749
94.02,22.380000000000003,20.0,60.0,20.0,6.06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.016757139485485
15.34,27.276,20.0,60.0,20.0,6.12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8023255813953488
15.34,27.276,20.0,60.0,20.0,6.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2608695652173913
94.02,22.380000000000003,20.0,60.0,20.0,5.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6840349413985338
288.3,25.46,20.0,60.0,20.0,5.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8333333333333334
152.54000000000002,22.28,20.0,60.0,20.0,6.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7578253706754531
152.54000000000002,22.28,20.0,60.0,20.0,5.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2142857142857142
75.32000000000001,22.676,20.0,60.0,20.0,5.92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8122971818958156
1246.715,22.6,20.0,60.0,20.0,5.94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.12
15.34,27.276,20.0,60.0,20.0,5.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.87012987012987
94.02,22.380000000000003,20.0,60.0,20.0,5.86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8766519823788547
167.38,23.56,20.0,60.0,20.0,5.84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3103448275862069
15.34,27.276,20.0,60.0,20.0,5.92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8363636363636363
127.68,20.8,20.0,60.0,20.0,6.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4333333333333333
19.380000000000003,22.766,20.0,60.0,20.0,5.92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6848395806861499
70.11,25.6,20.0,60.0,20.0,6.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7395209580838323
70.11,25.6,20.0,60.0,20.0,5.94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4840425531914893
199.2125,21.3,20.0,60.0,20.0,5.88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2599118942731278
98.94,25.574,20.0,60.0,20.0,6.08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
19.380000000000003,22.766,20.0,60.0,20.0,5.82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1025475653015155
15.34,27.276,20.0,60.0,20.0,5.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6388888888888888
19.380000000000003,22.766,20.0,60.0,20.0,6.12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8354715174724748
98.94,25.574,20.0,60.0,20.0,5.86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8832020997375328
19.380000000000003,22.766,20.0,60.0,20.0,6.12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8976713240186294
607.48,26.366666666666664,20.0,60.0,20.0,6.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.233695652173913
87.19999999999999,23.106,20.0,60.0,20.0,5.86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4211432506887052
152.54000000000002,22.28,20.0,60.0,20.0,6.14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
94.02,22.380000000000003,20.0,60.0,20.0,6.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
152.54000000000002,22.28,20.0,60.0,20.0,5.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2
127.68,20.8,20.0,60.0,20.0,5.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4680851063829787
15.34,27.276,20.0,60.0,20.0,6.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6451612903225806
15.34,27.276,20.0,60.0,20.0,6.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
87.19999999999999,23.106,20.0,60.0,20.0,5.84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9869281045751634
70.11,25.6,20.0,60.0,20.0,6.14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9507042253521126
73.47,23.562,20.0,60.0,20.0,5.86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6110024795944579
152.54000000000002,22.28,20.0,60.0,20.0,5.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8937381404174574
152.54000000000002,22.28,20.0,60.0,20.0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1052631578947368
75.32000000000001,22.676,20.0,60.0,20.0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.348441926345609
73.47,23.562,20.0,60.0,20.0,6.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1679954952072589
15.34,27.276,20.0,60.0,20.0,6.18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8666666666666667
15.34,27.276,20.0,60.0,20.0,5.94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9074074074074074
70.11,25.6,20.0,60.0,20.0,5.88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3090909090909091
19.380000000000003,22.766,20.0,60.0,20.0,5.86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1106081183039085
127.68,20.8,20.0,60.0,20.0,5.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4166666666666667
288.3,25.46,20.0,60.0,20.0,5.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3125
199.2125,21.3,20.0,60.0,20.0,5.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5198501872659176
75.32000000000001,22.676,20.0,60.0,20.0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9130845536136042
288.3,25.46,20.0,60.0,20.0,5.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8762886597938144
75.32000000000001,22.676,20.0,60.0,20.0,6.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8919263456090651
75.32000000000001,22.676,20.0,60.0,20.0,5.86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8536585365853658
70.11,25.6,20.0,60.0,20.0,5.82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9107142857142856
19.380000000000003,22.766,20.0,60.0,20.0,6.04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9774353009595812
15.34,27.276,20.0,60.0,20.0,6.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
19.380000000000003,22.766,20.0,60.0,20.0,5.88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6836925165450535
19.380000000000003,22.766,20.0,60.0,20.0,5.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.971996723020779
19.380000000000003,22.766,20.0,60.0,20.0,5.92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6952224052718287
70.11,25.6,20.0,60.0,20.0,6.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4892966360856269
446.14,25.44,20.0,60.0,20.0,5.84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4375
94.02,22.380000000000003,20.0,60.0,20.0,6.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9019607843137256
70.11,25.6,20.0,60.0,20.0,5.92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8849557522123894
167.38,23.56,20.0,60.0,20.0,5.92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.887905604719764
199.2125,21.3,20.0,60.0,20.0,5.94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6133406289007062
152.54000000000002,22.28,20.0,60.0,20.0,6.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.778675282714055
70.11,25.6,20.0,60.0,20.0,6.16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8048780487804879
98.94,25.574,20.0,60.0,20.0,5.94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7179039301310044
87.19999999999999,23.106,20.0,60.0,20.0,5.96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.967479674796748
75.32000000000001,22.676,20.0,60.0,20.0,6.08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0313418217433887
167.38,23.56,20.0,60.0,20.0,6.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
770.44,28.68,20.0,60.0,20.0,5.84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0833333333333333
75.32000000000001,22.676,20.0,60.0,20.0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8857932794555509
75.32000000000001,22.676,20.0,60.0,20.0,6.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9878781012801632
70.11,25.6,20.0,60.0,20.0,5.92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1858407079646018
98.94,25.574,20.0,60.0,20.0,6.16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1193181818181818
94.02,22.380000000000003,20.0,60.0,20.0,5.84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7765042979942693
446.14,25.44,20.0,60.0,20.0,5.98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4
127.68,20.8,20.0,60.0,20.0,6.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4336283185840708
167.38,23.56,20.0,60.0,20.0,6.12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4444444444444444
770.44,28.68,20.0,60.0,20.0,5.84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75
19.380000000000003,22.766,20.0,60.0,20.0,6.18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6086956521739131
152.54000000000002,22.28,20.0,60.0,20.0,5.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2752208888302785
152.54000000000002,22.28,20.0,60.0,20.0,6.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.111076923076923
446.14,25.44,20.0,60.0,20.0,5.82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1378091872791519
1246.715,22.6,20.0,60.0,20.0,5.94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5267489711934157
15.34,27.276,20.0,60.0,20.0,5.82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5652173913043478
288.3,25.46,20.0,60.0,20.0,6.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2857142857142858
75.32000000000001,22.676,20.0,60.0,20.0,6.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2157634707426277
73.47,23.562,20.0,60.0,20.0,6.04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4339991901741126
199.2125,21.3,20.0,60.0,20.0,5.92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.38268156424581
884.5,27.65454545454546,20.0,60.0,20.0,6.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
98.94,25.574,20.0,60.0,20.0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.419981149858624
167.38,23.56,20.0,60.0,20.0,6.14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
94.02,22.380000000000003,20.0,60.0,20.0,6.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8345740281224152
127.68,20.8,20.0,60.0,20.0,6.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4890510948905109
75.32000000000001,22.676,20.0,60.0,20.0,6.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
75.32000000000001,22.676,20.0,60.0,20.0,6.14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.296554552912223
199.2125,21.3,20.0,60.0,20.0,5.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6133720930232558
288.3,25.46,20.0,60.0,20.0,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1049943899421732
75.32000000000001,22.676,20.0,60.0,20.0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1253904506916554
15.34,27.276,20.0,60.0,20.0,6.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
70.11,25.6,20.0,60.0,20.0,6.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5139664804469274
75.32000000000001,22.676,20.0,60.0,20.0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.053756260434057
884.5,27.65454545454546,20.0,60.0,20.0,5.84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.740906047757197
70.11,25.6,20.0,60.0,20.0,6.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6571428571428571
1246.715,22.6,20.0,60.0,20.0,6.06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8362480127186009
94.02,22.380000000000003,20.0,60.0,20.0,6.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8040586759899673
87.19999999999999,23.106,20.0,60.0,20.0,6.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8336798336798337
75.32000000000001,22.676,20.0,60.0,20.0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8403689251507627
446.14,25.44,20.0,60.0,20.0,6.16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9
70.11,25.6,20.0,60.0,20.0,6.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.660958904109589
19.380000000000003,22.766,20.0,60.0,20.0,5.88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7365480982502259
94.02,22.380000000000003,20.0,60.0,20.0,6.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9654991383344176
15.34,27.276,20.0,60.0,20.0,5.98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1176470588235294
152.54000000000002,22.28,20.0,60.0,20.0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
288.3,25.46,20.0,60.0,20.0,5.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.641350210970464
94.02,22.380000000000003,20.0,60.0,20.0,6.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5824142156862745
70.11,25.6,20.0,60.0,20.0,6.18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0625
446.14,25.44,20.0,60.0,20.0,5.82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.26
167.38,23.56,20.0,60.0,20.0,6.18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25
152.54000000000002,22.28,20.0,60.0,20.0,5.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.064516129032258
70.11,25.6,20.0,60.0,20.0,6.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5547169811320755
1246.715,22.6,20.0,60.0,20.0,5.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1304347826086956
73.47,23.562,20.0,60.0,20.0,5.86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9803343166175024
73.47,23.562,20.0,60.0,20.0,6.12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0649986359963146
73.47,23.562,20.0,60.0,20.0,6.12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5227272727272727
87.19999999999999,23.106,20.0,60.0,20.0,5.94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9796610169491524
75.32000000000001,22.676,20.0,60.0,20.0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.908450704225352
19.380000000000003,22.766,20.0,60.0,20.0,6.06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6539232819370769
19.380000000000003,22.766,20.0,60.0,20.0,5.98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8734439834024896
15.34,27.276,20.0,60.0,20.0,5.92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9333333333333332
127.68,20.8,20.0,60.0,20.0,5.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
1246.715,22.6,20.0,60.0,20.0,6.06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5277777777777778
19.380000000000003,22.766,20.0,60.0,20.0,6.12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8696538033891991
15.34,27.276,20.0,60.0,20.0,5.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3273381294964028
98.94,25.574,20.0,60.0,20.0,5.84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25
288.3,25.46,20.0,60.0,20.0,6.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5
